customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;TenureMonthsBinned;TotalServiceAddons;HasPaperlessElectronicPayment;AverageMonthlyChargePerTenure;Churn
CUS100144;Female;Yes;No;No;36;No;No phone service;Fiber optic;No internet service;No internet service;No internet service;Yes;No internet service;Yes;One year;Yes;Electronic check;67.38;2255.66;25-48 Months;0;Yes;62.66;
CUS100145;Male;Yes;Yes;Yes;55;No;Yes;DSL;No internet service;Yes;No;No internet service;No;No internet service;One year;No;Bank transfer (automatic);46.29;2706.26;49-72 Months;1;No;49.2;
CUS100146;Female;Yes;Yes;Yes;70;No;Yes;Fiber optic;No internet service;Yes;No internet service;No internet service;Yes;No internet service;Two year;Yes;Credit card (automatic);90.49;6355.29;49-72 Months;3;No;90.79;
CUS100147;Female;No;Yes;Yes;32;Yes;No phone service;Fiber optic;No;No;Yes;No internet service;No;No;Two year;No;Credit card (automatic);110.94;3437.39;25-48 Months;5;No;107.42;
CUS100148;Male;No;No;Yes;61;Yes;No;No;No;Yes;No internet service;No;Yes;No internet service;One year;Yes;Electronic check;100.26;5892.04;49-72 Months;0;Yes;96.59;
CUS100149;Male;No;No;Yes;66;No;No;DSL;No;No;No;Yes;No internet service;No;Month-to-month;No;Credit card (automatic);37.81;2653.59;49-72 Months;1;No;40.21;
CUS100150;Male;Yes;Yes;No;10;Yes;No phone service;No;No internet service;No;Yes;Yes;No internet service;Yes;Two year;No;Credit card (automatic);31.8;390.1;0-12 Months;2;No;39.01;
CUS100151;Male;No;No;No;32;No;No;DSL;Yes;Yes;Yes;Yes;No internet service;Yes;Month-to-month;No;Bank transfer (automatic);103.43;3149.87;25-48 Months;4;Yes;98.43;
CUS100152;Female;No;No;Yes;17;No;No;No;No;Yes;Yes;No;No internet service;No;Month-to-month;No;Credit card (automatic);85.11;1798.67;13-24 Months;0;Yes;105.8;
CUS100153;Female;No;No;No;51;No;No phone service;Fiber optic;No internet service;Yes;No internet service;Yes;No;Yes;One year;No;Electronic check;30.39;1372.1;49-72 Months;0;Yes;26.9;
CUS100154;Male;Yes;Yes;No;42;Yes;Yes;DSL;Yes;No internet service;Yes;Yes;No internet service;Yes;Month-to-month;No;Bank transfer (automatic);40.04;1572.92;25-48 Months;2;No;37.45;
CUS100155;Female;No;Yes;Yes;21;Yes;Yes;DSL;No;No internet service;No;No internet service;No internet service;No;One year;No;Credit card (automatic);38.08;974.97;13-24 Months;1;No;46.43;
CUS100156;Female;Yes;No;Yes;59;Yes;No phone service;No;No internet service;No internet service;Yes;No internet service;No internet service;No;Month-to-month;No;Bank transfer (automatic);97.49;5529.67;49-72 Months;5;Yes;93.72;
CUS100157;Male;No;Yes;Yes;24;Yes;No;DSL;No internet service;No internet service;No;No;No internet service;Yes;Two year;Yes;Credit card (automatic);85.12;2061.69;13-24 Months;4;Yes;85.9;
CUS100158;Male;Yes;Yes;No;20;No;No;DSL;No;No;No;No;No;Yes;One year;No;Mailed check;65.21;1460.48;13-24 Months;0;No;73.02;
CUS100159;Male;No;Yes;Yes;25;No;Yes;No;Yes;Yes;No;No internet service;No;No;Two year;Yes;Mailed check;63.15;1731.3;25-48 Months;3;Yes;69.25;
CUS100160;Female;Yes;Yes;Yes;68;Yes;No;No;No internet service;Yes;No internet service;No internet service;No;No;Month-to-month;No;Mailed check;110.23;7346.12;49-72 Months;5;Yes;108.03;
CUS100161;Male;Yes;No;Yes;29;No;No phone service;No;No internet service;No internet service;No internet service;No internet service;No;No internet service;One year;Yes;Mailed check;54.38;1710.56;25-48 Months;1;Yes;58.98;
CUS100162;Male;Yes;Yes;Yes;35;No;Yes;Fiber optic;Yes;No;No internet service;Yes;No internet service;No;Month-to-month;No;Bank transfer (automatic);105.29;3589.66;25-48 Months;5;Yes;102.56;
CUS100163;Male;Yes;No;No;4;Yes;No;DSL;Yes;No internet service;No internet service;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);38.44;351.96;0-12 Months;5;Yes;87.99;
CUS100164;Female;Yes;Yes;Yes;24;No;No phone service;No;No internet service;Yes;No internet service;Yes;Yes;No internet service;Two year;Yes;Credit card (automatic);37.54;864.9;13-24 Months;4;No;36.04;
CUS100165;Female;Yes;No;Yes;1;Yes;No;DSL;Yes;No internet service;No internet service;Yes;No internet service;No;Month-to-month;Yes;Bank transfer (automatic);112.76;214.94;0-12 Months;5;Yes;214.94;
CUS100166;Male;No;Yes;No;53;Yes;No phone service;DSL;No;No internet service;No internet service;No internet service;No;No internet service;Month-to-month;Yes;Bank transfer (automatic);116.02;5888.63;49-72 Months;6;Yes;111.11;
CUS100167;Female;Yes;No;No;26;No;No;DSL;No internet service;No;No;No internet service;Yes;Yes;Two year;Yes;Credit card (automatic);18.26;533.25;25-48 Months;5;Yes;20.51;
CUS100168;Female;Yes;Yes;Yes;42;No;No;DSL;No internet service;No;No internet service;No internet service;Yes;No;One year;No;Bank transfer (automatic);93.25;4046.23;25-48 Months;4;No;96.34;
CUS100169;Female;Yes;Yes;No;68;No;No;DSL;No internet service;Yes;No internet service;No internet service;No;No internet service;Month-to-month;No;Electronic check;87.43;5552.17;49-72 Months;5;Yes;81.65;
CUS100170;Female;Yes;Yes;No;9;Yes;No;No;No internet service;No;Yes;No;Yes;No internet service;One year;Yes;Electronic check;41.96;371.01;0-12 Months;4;Yes;41.22;
CUS100171;Male;Yes;Yes;No;9;Yes;Yes;No;No internet service;No;Yes;No;Yes;Yes;Month-to-month;Yes;Mailed check;39.85;297.19;0-12 Months;6;Yes;33.02;
CUS100172;Female;Yes;No;Yes;19;No;No;DSL;No internet service;No;No;Yes;Yes;Yes;One year;Yes;Credit card (automatic);71.11;1239.94;13-24 Months;3;No;65.26;
CUS100173;Male;No;No;No;61;No;No;Fiber optic;Yes;Yes;No internet service;Yes;No internet service;Yes;One year;Yes;Mailed check;24.77;1206.13;49-72 Months;5;Yes;19.77;
CUS100174;Female;No;No;No;9;Yes;No;DSL;No;No internet service;No;Yes;No;No;Month-to-month;No;Credit card (automatic);99.32;861.75;0-12 Months;2;No;95.75;
CUS100175;Female;Yes;No;Yes;11;Yes;No;No;No internet service;No internet service;No;No;No;No internet service;Month-to-month;No;Credit card (automatic);28.55;198.94;0-12 Months;4;Yes;18.09;
CUS100176;Male;No;Yes;Yes;29;No;Yes;Fiber optic;No internet service;No;Yes;Yes;No internet service;No;Two year;No;Bank transfer (automatic);32.71;1182.54;25-48 Months;3;No;40.78;
CUS100177;Female;No;No;No;3;Yes;No;DSL;Yes;No;Yes;Yes;No internet service;No;One year;No;Electronic check;44.89;0.0;0-12 Months;0;Yes;0.0;
CUS100178;Male;No;Yes;No;70;No;No phone service;Fiber optic;No internet service;Yes;No;No;No;No internet service;Two year;Yes;Bank transfer (automatic);106.65;7534.31;49-72 Months;1;Yes;107.63;
CUS100179;Female;Yes;Yes;No;20;Yes;No;No;No;No;No;No;No;No internet service;Month-to-month;Yes;Credit card (automatic);99.39;2056.63;13-24 Months;0;No;102.83;
CUS100180;Female;Yes;No;Yes;43;No;Yes;Fiber optic;No internet service;Yes;No;No;Yes;No;Two year;No;Credit card (automatic);48.34;2366.25;25-48 Months;6;Yes;55.03;
CUS100181;Female;No;Yes;Yes;9;Yes;No phone service;Fiber optic;No internet service;Yes;No internet service;No;No;No internet service;Month-to-month;Yes;Bank transfer (automatic);111.6;1337.58;0-12 Months;1;Yes;148.62;
CUS100182;Male;Yes;Yes;Yes;24;No;No;DSL;No internet service;No internet service;Yes;Yes;Yes;No internet service;Month-to-month;Yes;Credit card (automatic);46.22;1019.93;13-24 Months;5;Yes;42.5;
CUS100183;Male;Yes;Yes;No;4;Yes;Yes;No;No internet service;Yes;Yes;No internet service;No;No;Two year;No;Electronic check;81.85;436.37;0-12 Months;2;Yes;109.09;
CUS100184;Male;Yes;No;No;70;No;No phone service;No;No;No;No;No;Yes;Yes;Month-to-month;No;Bank transfer (automatic);42.51;3063.73;49-72 Months;1;No;43.77;
CUS100185;Female;Yes;Yes;No;28;No;No;DSL;Yes;No;Yes;No internet service;No internet service;No;One year;No;Electronic check;38.09;899.44;25-48 Months;5;Yes;32.12;
CUS100186;Female;Yes;Yes;Yes;35;No;No phone service;DSL;Yes;No internet service;Yes;No internet service;No internet service;Yes;One year;No;Credit card (automatic);94.74;3666.99;25-48 Months;2;Yes;104.77;
CUS100187;Female;No;No;No;39;No;No;No;No internet service;Yes;No;Yes;Yes;No internet service;Month-to-month;No;Mailed check;94.61;3519.69;25-48 Months;3;No;90.25;
CUS100188;Male;No;Yes;No;58;No;Yes;DSL;Yes;No;No;No;Yes;No internet service;Two year;No;Electronic check;53.2;3231.75;49-72 Months;3;Yes;55.72;
CUS100189;Male;No;Yes;No;50;Yes;No phone service;No;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);61.67;3067.3;49-72 Months;3;Yes;61.35;
CUS100190;Female;No;Yes;Yes;63;No;No phone service;DSL;No;No internet service;No;No internet service;Yes;Yes;Two year;Yes;Mailed check;50.84;3290.46;49-72 Months;6;Yes;52.23;
CUS100191;Female;No;Yes;Yes;11;No;Yes;Fiber optic;Yes;Yes;No;No internet service;No internet service;No;Month-to-month;No;Mailed check;53.04;384.31;0-12 Months;5;No;34.94;
CUS100192;Male;Yes;Yes;No;60;Yes;No phone service;No;No;No;No;Yes;No internet service;No;Month-to-month;Yes;Credit card (automatic);33.94;1890.68;49-72 Months;1;No;31.51;
CUS100193;Male;No;No;Yes;30;No;No phone service;No;No;No internet service;No internet service;No;Yes;No;Two year;Yes;Mailed check;29.5;835.84;25-48 Months;3;No;27.86;
CUS100194;Male;No;No;No;4;Yes;Yes;No;No internet service;Yes;Yes;Yes;No internet service;Yes;One year;Yes;Mailed check;64.62;150.43;0-12 Months;2;Yes;37.61;
CUS100195;Male;Yes;No;No;57;Yes;No phone service;No;No internet service;No;No internet service;Yes;No;No internet service;Two year;No;Mailed check;47.88;2438.63;49-72 Months;3;No;42.78;
CUS100196;Female;Yes;Yes;Yes;63;No;No;DSL;No;Yes;No;Yes;No;Yes;Two year;Yes;Electronic check;110.87;6478.24;49-72 Months;2;Yes;102.83;
CUS100197;Female;Yes;Yes;Yes;22;No;No;DSL;No internet service;Yes;Yes;Yes;Yes;Yes;Month-to-month;No;Credit card (automatic);72.62;1253.75;13-24 Months;6;No;56.99;
CUS100198;Female;No;Yes;No;16;No;Yes;Fiber optic;Yes;Yes;No;No internet service;No;Yes;Month-to-month;No;Credit card (automatic);66.48;879.18;13-24 Months;5;No;54.95;
CUS100199;Female;Yes;Yes;Yes;44;Yes;No phone service;No;No;No internet service;No;No internet service;No internet service;Yes;Two year;Yes;Electronic check;49.8;2389.18;25-48 Months;5;Yes;54.3;
CUS100200;Female;Yes;Yes;Yes;14;Yes;No;No;No internet service;No internet service;No;No internet service;No;No;Month-to-month;Yes;Electronic check;43.49;636.39;13-24 Months;4;Yes;45.46;
CUS100201;Male;Yes;No;Yes;72;No;No phone service;No;No internet service;No;Yes;Yes;No internet service;Yes;One year;No;Bank transfer (automatic);112.63;7872.36;49-72 Months;3;Yes;109.34;
CUS100202;Male;No;Yes;Yes;68;Yes;Yes;No;No internet service;No internet service;No;No;No internet service;No;Month-to-month;No;Electronic check;64.68;4560.89;49-72 Months;5;Yes;67.07;
CUS100203;Male;No;Yes;Yes;64;No;No;No;No;Yes;No;No internet service;No;No;Two year;No;Mailed check;74.43;4891.35;49-72 Months;3;Yes;76.43;
CUS100204;Female;Yes;Yes;Yes;22;No;Yes;DSL;No;No;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);102.53;2330.5;13-24 Months;6;No;105.93;
CUS100205;Male;Yes;No;Yes;10;No;No;DSL;No;No;No internet service;No internet service;No;Yes;Two year;Yes;Credit card (automatic);114.37;1117.51;0-12 Months;0;No;111.75;
CUS100206;Female;Yes;No;Yes;60;No;No;DSL;Yes;No internet service;No internet service;Yes;No;Yes;Two year;No;Electronic check;59.34;3700.37;49-72 Months;6;Yes;61.67;
CUS100207;Female;No;No;Yes;8;No;No phone service;DSL;Yes;No;Yes;No internet service;No internet service;No;Two year;Yes;Electronic check;76.64;565.51;0-12 Months;5;Yes;70.69;
CUS100208;Male;No;No;Yes;3;Yes;Yes;DSL;No internet service;No internet service;Yes;Yes;No;Yes;One year;Yes;Mailed check;77.86;353.18;0-12 Months;6;Yes;117.73;
CUS100209;Female;No;No;No;40;No;No;DSL;Yes;No internet service;Yes;No;Yes;Yes;One year;No;Mailed check;43.75;1985.58;25-48 Months;5;No;49.64;
CUS100210;Female;No;Yes;Yes;41;Yes;No phone service;No;No internet service;No;No internet service;No internet service;Yes;No;Month-to-month;No;Credit card (automatic);51.61;1856.97;25-48 Months;4;Yes;45.29;
CUS100211;Female;No;Yes;No;53;No;No phone service;Fiber optic;Yes;Yes;No;Yes;No;No internet service;Month-to-month;No;Electronic check;51.54;3044.44;49-72 Months;0;Yes;57.44;
CUS100212;Female;No;No;Yes;28;Yes;No;No;Yes;Yes;No internet service;No;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);31.05;1073.63;25-48 Months;2;Yes;38.34;
CUS100213;Female;Yes;No;No;19;Yes;No phone service;No;No internet service;Yes;No;No;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);24.15;747.03;13-24 Months;4;Yes;39.32;
CUS100214;Male;No;No;No;71;Yes;Yes;No;No internet service;No internet service;Yes;No internet service;No;No internet service;One year;No;Credit card (automatic);46.15;3029.63;49-72 Months;4;Yes;42.67;
CUS100215;Male;No;Yes;No;45;Yes;No phone service;Fiber optic;No internet service;No;Yes;No;Yes;Yes;Two year;Yes;Mailed check;83.82;3788.12;25-48 Months;1;Yes;84.18;
CUS100216;Male;No;Yes;Yes;33;No;Yes;DSL;No;Yes;No;No internet service;No;Yes;Month-to-month;Yes;Electronic check;19.89;792.8;25-48 Months;3;Yes;24.02;
CUS100217;Female;No;No;Yes;71;Yes;No;DSL;No;No;No internet service;Yes;No;No internet service;Two year;No;Electronic check;88.67;6162.48;49-72 Months;2;Yes;86.8;
CUS100218;Female;No;No;No;68;Yes;No phone service;No;Yes;No internet service;Yes;No;No internet service;No internet service;Month-to-month;No;Credit card (automatic);53.94;3599.66;49-72 Months;3;No;52.94;
CUS100219;Male;No;No;Yes;32;No;No;DSL;No;No;Yes;Yes;Yes;No internet service;Month-to-month;No;Electronic check;52.45;1864.76;25-48 Months;4;Yes;58.27;
CUS100220;Male;Yes;No;No;16;No;No;Fiber optic;No;No internet service;No;No internet service;Yes;No internet service;Two year;Yes;Bank transfer (automatic);109.18;1823.65;13-24 Months;5;No;113.98;
CUS100221;Female;No;Yes;Yes;8;No;No phone service;No;No internet service;Yes;Yes;Yes;Yes;No internet service;Two year;No;Credit card (automatic);101.5;709.17;0-12 Months;0;Yes;88.65;
CUS100222;Female;Yes;Yes;No;69;Yes;Yes;No;No internet service;Yes;Yes;No;No internet service;No;One year;No;Mailed check;114.36;7775.24;49-72 Months;6;Yes;112.68;
CUS100223;Female;No;Yes;No;15;No;No phone service;DSL;Yes;No internet service;No internet service;No internet service;No;No;Month-to-month;No;Credit card (automatic);57.42;649.14;13-24 Months;4;Yes;43.28;
CUS100224;Female;No;No;No;65;No;Yes;DSL;No;No internet service;Yes;No;No internet service;Yes;Two year;No;Electronic check;54.08;3304.61;49-72 Months;2;Yes;50.84;
CUS100225;Female;No;No;No;22;Yes;No;No;No internet service;Yes;No;No;No;No;Two year;Yes;Electronic check;45.5;755.36;13-24 Months;3;Yes;34.33;
CUS100226;Female;Yes;Yes;No;16;Yes;No phone service;No;No;No;Yes;No internet service;No internet service;No;One year;No;Mailed check;47.13;734.48;13-24 Months;2;Yes;45.91;
CUS100227;Female;No;Yes;Yes;17;No;No;DSL;Yes;No internet service;Yes;Yes;Yes;No internet service;Month-to-month;No;Credit card (automatic);111.38;1933.37;13-24 Months;1;Yes;113.73;
CUS100228;Female;Yes;Yes;Yes;34;No;No phone service;No;No internet service;No internet service;No internet service;No;No;Yes;Month-to-month;No;Electronic check;41.67;1199.71;25-48 Months;3;Yes;35.29;
CUS100229;Male;Yes;No;Yes;45;Yes;No phone service;DSL;Yes;Yes;No internet service;No;No;Yes;Two year;No;Mailed check;32.51;1416.02;25-48 Months;5;No;31.47;
CUS100230;Female;Yes;No;No;24;No;Yes;No;Yes;No;Yes;Yes;No;Yes;Month-to-month;No;Mailed check;26.33;874.08;13-24 Months;2;No;36.42;
CUS100231;Female;No;Yes;Yes;59;Yes;No;No;No internet service;Yes;Yes;No;No internet service;No internet service;Month-to-month;No;Electronic check;49.76;2832.2;49-72 Months;1;Yes;48.0;
CUS100232;Male;No;Yes;No;58;Yes;No;No;Yes;No internet service;No internet service;No internet service;Yes;No internet service;Two year;Yes;Mailed check;38.31;2368.9;49-72 Months;3;Yes;40.84;
CUS100233;Male;Yes;Yes;No;7;No;No phone service;Fiber optic;No internet service;No internet service;No;Yes;Yes;Yes;One year;Yes;Credit card (automatic);73.04;725.53;0-12 Months;6;No;103.65;
CUS100234;Male;Yes;No;Yes;35;Yes;Yes;No;No;Yes;No internet service;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);108.37;3465.83;25-48 Months;0;Yes;99.02;
CUS100235;Female;Yes;No;Yes;22;No;No;No;Yes;Yes;No;Yes;Yes;No internet service;One year;No;Bank transfer (automatic);29.3;719.51;13-24 Months;5;Yes;32.7;
CUS100236;Female;Yes;No;Yes;69;Yes;Yes;No;No internet service;Yes;No;No internet service;No internet service;Yes;Month-to-month;Yes;Electronic check;52.81;4029.17;49-72 Months;1;Yes;58.39;
CUS100237;Male;Yes;No;Yes;55;Yes;No;DSL;No internet service;No;Yes;No;No internet service;No internet service;Month-to-month;No;Mailed check;111.65;6343.3;49-72 Months;0;Yes;115.33;
CUS100238;Female;No;Yes;No;45;Yes;No;DSL;No;No;Yes;No;Yes;No;Two year;No;Credit card (automatic);109.34;5151.21;25-48 Months;1;Yes;114.47;
CUS100239;Female;No;No;Yes;3;No;Yes;No;No internet service;No;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);115.08;541.85;0-12 Months;2;Yes;180.62;
CUS100240;Female;Yes;Yes;No;42;No;No;No;No internet service;No internet service;Yes;No;No;No internet service;Two year;Yes;Credit card (automatic);100.62;4456.48;25-48 Months;2;Yes;106.11;
CUS100241;Female;No;Yes;No;39;Yes;No;No;No;No;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);63.54;2730.71;25-48 Months;3;Yes;70.02;
CUS100242;Female;No;Yes;Yes;46;Yes;No;DSL;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;Two year;No;Bank transfer (automatic);21.28;906.38;25-48 Months;0;Yes;19.7;
CUS100243;Male;No;No;No;38;Yes;No phone service;No;Yes;Yes;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);83.78;3155.49;25-48 Months;0;No;83.04;
CUS100244;Male;No;No;Yes;50;Yes;No;Fiber optic;Yes;No internet service;Yes;No internet service;Yes;No internet service;Month-to-month;No;Mailed check;29.33;1389.85;49-72 Months;2;No;27.8;
CUS100245;Female;Yes;Yes;Yes;21;Yes;No phone service;DSL;Yes;No internet service;No internet service;Yes;Yes;No;Month-to-month;Yes;Mailed check;54.79;1161.1;13-24 Months;3;Yes;55.29;
CUS100246;Female;Yes;Yes;No;64;No;No;Fiber optic;Yes;Yes;No;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);107.21;6837.82;49-72 Months;4;No;106.84;
CUS100247;Female;Yes;Yes;No;57;No;No;No;Yes;No;No internet service;No;No;No;One year;No;Electronic check;64.8;3559.3;49-72 Months;6;Yes;62.44;
CUS100248;Female;Yes;No;No;45;No;No;No;No;Yes;No internet service;No;Yes;No internet service;Two year;No;Electronic check;104.39;4606.48;25-48 Months;4;Yes;102.37;
CUS100249;Female;Yes;Yes;Yes;34;Yes;No phone service;Fiber optic;No internet service;Yes;Yes;No internet service;No;No internet service;Two year;No;Credit card (automatic);107.18;3647.63;25-48 Months;5;No;107.28;
CUS100250;Male;No;Yes;Yes;46;Yes;No phone service;DSL;Yes;No;No;Yes;No internet service;No;One year;Yes;Mailed check;34.23;1606.53;25-48 Months;0;No;34.92;
CUS100251;Female;Yes;No;No;50;No;No;Fiber optic;No internet service;Yes;No internet service;Yes;Yes;No;One year;No;Bank transfer (automatic);29.01;1653.0;49-72 Months;6;No;33.06;
CUS100252;Male;No;No;No;8;Yes;No phone service;DSL;No;No;Yes;Yes;No;No;One year;Yes;Credit card (automatic);96.4;898.35;0-12 Months;2;Yes;112.29;
CUS100253;Female;No;No;Yes;25;No;No phone service;Fiber optic;No internet service;No;No;No internet service;No;No internet service;Two year;Yes;Credit card (automatic);45.08;1131.4;25-48 Months;5;Yes;45.26;
CUS100254;Male;Yes;Yes;No;50;Yes;Yes;No;No;No internet service;No internet service;No;Yes;No internet service;One year;Yes;Bank transfer (automatic);104.57;5106.3;49-72 Months;3;No;102.13;
CUS100255;Female;No;Yes;No;47;No;No phone service;DSL;No internet service;Yes;No;No;No internet service;No internet service;One year;No;Bank transfer (automatic);29.75;1724.46;25-48 Months;6;Yes;36.69;
CUS100256;Male;No;Yes;No;4;No;No;DSL;Yes;No internet service;No internet service;Yes;No;No;Month-to-month;Yes;Credit card (automatic);117.35;259.83;0-12 Months;3;Yes;64.96;
